Identifiant;EXPO;ft_23_categ;ft_4_categ;ft_5_categ;ft_6_categ;ft_19_categ;ft_21_categ;ft_24_categ;age_batiment;superficief_petit;superficief_moyen;superficief_trés-grand;superficief_Géant;ft_18_categ_V;ft_18_categ_base;ft_18_categ_eff;ft_18_categ_effpi;ft_18_categ_pi
18052;1.0;0.0;1;1;0;2;4;4;82.0;0;1;0;0;0;0;0;1;0
10217;1.0;0.0;0;1;1;2;2;0;36.0;0;1;0;0;0;1;0;0;0
7066;1.0;0.0;0;0;1;2;4;0;25.0;0;0;0;1;0;1;0;0;0
2999;0.0;0.0;0;1;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
16358;1.0;0.0;0;1;0;1;2;3;4.0;0;1;0;0;0;1;0;0;0
16633;1.0;0.3;0;1;0;1;2;4;39.0;0;0;1;0;0;0;0;0;1
15714;1.0;0.3;0;1;0;1;1;4;16.0;0;1;0;0;0;0;0;1;0
8663;1.0;0.0;0;1;0;2;2;4;30.0;1;0;0;0;0;0;0;0;1
8561;0.99726776;0.0;0;1;0;2;4;3;71.0;0;0;1;0;0;0;0;1;0
3254;1.0;0.0;0;1;1;2;1;0;33.0;0;0;0;1;0;1;0;0;0
16516;0.967213115;0.0;1;1;0;2;2;5;7.0;0;0;0;1;0;0;0;1;0
4487;1.0;0.0;1;0;1;2;4;0;46.87981527371062;0;1;0;0;0;1;0;0;0
13276;0.934246575;0.3;0;1;0;1;2;3;103.0;1;0;0;0;0;1;0;0;0
674;1.0;0.0;1;1;1;2;4;0;47.87981527371062;1;0;0;0;0;1;0;0;0
12996;1.0;0.0;0;0;1;2;1;0;25.0;0;0;1;0;0;1;0;0;0
16018;0.99726776;0.0;1;1;0;2;4;6;106.0;0;0;1;0;0;0;0;0;1
602;0.540983607;0.0;1;1;1;2;1;0;46.87981527371062;0;1;0;0;0;1;0;0;0
13221;0.994535519;0.0;0;0;1;2;2;0;28.0;0;0;1;0;0;1;0;0;0
1159;1.0;0.0;0;1;1;2;1;0;32.0;0;0;0;1;0;1;0;0;0
673;0.99726776;0.0;0;1;1;2;3;0;36.0;0;0;1;0;0;1;0;0;0
9859;1.0;1.0;0;1;0;2;2;3;85.0;0;1;0;0;0;1;0;0;0
3785;1.0;0.0;0;1;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
13691;1.0;0.0;0;0;1;2;3;0;53.0;1;0;0;0;0;1;0;0;0
6275;1.0;0.0;0;0;1;2;2;0;54.0;0;0;0;1;0;1;0;0;0
4956;1.0;0.0;1;1;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
13201;0.99726776;0.0;0;0;1;2;2;0;28.0;0;0;0;1;0;1;0;0;0
10426;1.0;0.6;0;1;0;2;2;5;64.0;0;1;0;0;0;1;0;0;0
10012;1.0;0.6;0;1;0;2;2;5;52.0;0;0;1;0;0;1;0;0;0
14429;1.0;0.0;0;0;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
272;1.0;0.6;0;1;0;1;2;6;76.0;0;1;0;0;0;0;0;0;1
1218;1.0;0.0;0;1;0;2;2;3;25.0;0;1;0;0;0;0;0;0;1
16146;1.0;0.0;1;1;0;2;4;6;124.0;0;0;1;0;0;0;0;0;1
3334;1.0;0.0;0;1;0;2;2;4;14.0;0;1;0;0;0;1;0;0;0
16917;0.99726776;0.0;1;1;0;2;1;3;6.0;0;0;0;1;0;1;0;0;0
17368;1.0;0.3;0;1;0;2;2;2;73.0;0;1;0;0;0;1;0;0;0
5099;1.0;0.0;0;0;1;2;2;0;33.0;0;0;1;0;0;1;0;0;0
11658;1.0;0.0;0;1;0;2;2;5;38.0;0;0;0;1;0;1;0;0;0
13088;0.6958904109999999;0.0;0;0;1;2;2;0;26.0;0;0;0;1;0;1;0;0;0
4182;1.0;0.0;0;1;1;2;3;0;53.0;0;1;0;0;0;1;0;0;0
7739;0.49726776;0.0;1;0;1;2;4;0;52.0;0;1;0;0;0;1;0;0;0
2086;1.0;0.0;1;1;1;2;4;0;36.0;0;0;0;1;0;1;0;0;0
9637;1.0;0.0;0;1;1;2;2;0;53.0;0;0;1;0;0;1;0;0;0
8269;1.0;0.0;0;0;1;2;3;0;48.87981527371062;0;0;1;0;0;1;0;0;0
393;1.0;0.0;0;1;0;2;4;5;66.0;0;1;0;0;0;1;0;0;0
16183;0.967213115;0.6;1;1;0;2;1;3;416.0;0;0;1;0;0;1;0;0;0
4496;0.052054795;0.0;0;1;1;2;1;0;35.0;0;0;0;1;0;1;0;0;0
10730;0.77260274;0.0;0;0;1;2;2;0;33.0;1;0;0;0;0;1;0;0;0
5248;1.0;0.0;0;0;1;2;3;0;32.0;0;0;0;1;0;1;0;0;0
1001;1.0;0.0;0;1;1;2;2;0;47.87981527371062;0;1;0;0;0;1;0;0;0
10515;1.0;0.0;0;1;0;2;2;5;64.0;0;0;0;1;0;0;0;1;0
5477;1.0;0.0;0;1;0;2;2;3;64.0;1;0;0;0;0;0;0;0;1
19444;0.7452054790000001;0.6;0;1;0;2;2;2;1.0;0;1;0;0;0;0;0;1;0
3494;1.0;0.0;0;1;1;2;3;0;33.0;1;0;0;0;0;1;0;0;0
12183;1.0;0.0;0;0;1;2;2;0;56.0;0;1;0;0;0;1;0;0;0
3488;0.193989071;0.3;0;1;0;2;1;4;166.0;0;0;1;0;0;0;0;0;1
11809;1.0;0.0;0;1;0;2;2;4;9.0;0;0;1;0;0;0;1;0;0
9720;1.0;0.0;0;1;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
14992;0.99726776;0.0;1;0;1;2;3;0;56.0;0;1;0;0;0;1;0;0;0
3508;1.0;0.0;0;0;1;2;1;0;32.0;0;0;0;1;0;1;0;0;0
11669;0.99726776;0.0;0;0;1;2;3;0;56.0;1;0;0;0;0;1;0;0;0
13964;1.0;0.0;0;1;0;2;1;5;55.0;0;0;1;0;0;1;0;0;0
9108;1.0;0.0;1;0;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
19313;0.18904109600000002;0.0;0;1;0;2;2;4;0.0;0;0;0;1;1;0;0;0;0
14546;0.99726776;0.0;1;0;1;2;3;0;56.0;0;1;0;0;0;1;0;0;0
10667;1.0;0.0;0;1;1;2;2;0;33.0;0;1;0;0;0;1;0;0;0
13582;1.0;0.0;0;0;1;2;1;0;52.0;0;0;1;0;0;1;0;0;0
10246;1.0;0.6;0;1;0;1;2;6;32.0;0;0;1;0;0;0;0;0;1
617;1.0;0.0;1;1;1;2;4;0;46.87981527371062;0;0;1;0;0;1;0;0;0
8087;1.0;0.0;0;1;0;2;2;4;15.0;0;0;0;1;0;0;0;0;1
4737;0.81147541;0.0;1;0;1;2;3;0;24.0;0;0;0;1;0;1;0;0;0
18242;1.0;0.0;1;1;0;2;4;9;23.0;0;1;0;0;0;1;0;0;0
8987;1.0;0.0;0;1;0;2;3;2;113.0;1;0;0;0;0;1;0;0;0
6920;1.0;0.0;0;0;1;2;1;0;53.0;1;0;0;0;0;1;0;0;0
8226;1.0;0.0;0;0;1;2;3;0;48.87981527371062;0;0;1;0;0;1;0;0;0
15961;1.0;0.0;0;1;0;2;2;5;20.0;0;0;0;1;0;1;0;0;0
13799;0.08469945400000001;0.0;1;0;1;2;2;0;28.0;0;0;0;1;0;1;0;0;0
1147;1.0;0.0;0;1;1;2;2;0;34.0;1;0;0;0;0;1;0;0;0
4573;1.0;0.0;1;1;1;2;3;0;49.87981527371062;1;0;0;0;0;1;0;0;0
8182;1.0;0.0;0;0;1;2;3;0;49.87981527371062;0;0;0;1;0;1;0;0;0
5468;1.0;0.0;1;1;1;2;4;0;55.0;1;0;0;0;0;1;0;0;0
5833;1.0;0.0;0;1;1;2;1;0;53.0;0;1;0;0;0;1;0;0;0
18319;0.99726776;0.0;1;1;0;2;4;5;120.0;0;0;1;0;0;1;0;0;0
19958;0.14480874300000002;0.6;0;1;0;1;4;4;86.0;1;0;0;0;0;1;0;0;0
11048;1.0;0.0;0;0;1;2;1;0;27.0;0;0;0;1;0;1;0;0;0
7589;0.330601093;0.6;0;1;0;2;2;6;55.0;0;0;0;1;0;1;0;0;0
18175;1.0;0.6;1;1;0;2;3;5;95.0;1;0;0;0;0;1;0;0;0
15066;0.99726776;0.0;0;0;1;2;2;0;28.0;0;0;1;0;0;1;0;0;0
15460;1.0;0.0;1;1;0;2;2;2;3.0;0;0;1;0;0;0;0;1;0
8782;1.0;0.0;0;0;1;2;4;0;47.87981527371062;1;0;0;0;0;1;0;0;0
575;1.0;0.0;1;1;1;2;1;0;52.0;1;0;0;0;0;1;0;0;0
18789;1.0;0.0;1;1;0;2;2;6;26.0;0;0;0;1;0;1;0;0;0
18412;1.0;0.6;1;1;0;2;3;4;65.0;0;0;0;1;0;1;0;0;0
2550;1.0;0.0;0;1;0;1;1;3;67.0;0;1;0;0;0;0;1;0;0
10251;1.0;0.0;0;1;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
3281;1.0;0.0;0;1;1;2;1;0;36.0;0;0;0;1;0;1;0;0;0
2285;1.0;0.0;0;1;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
2795;1.0;0.0;0;1;1;2;2;0;35.0;0;0;0;1;0;1;0;0;0
2963;0.99726776;0.0;0;1;0;2;4;5;66.0;0;0;1;0;0;1;0;0;0
13287;1.0;0.0;0;0;1;2;2;0;34.0;0;1;0;0;0;1;0;0;0
13934;1.0;0.0;0;0;1;2;1;0;35.0;0;0;0;1;0;1;0;0;0
18715;1.0;0.3;0;1;0;2;2;2;26.0;0;1;0;0;0;1;0;0;0
15444;1.0;0.0;0;1;0;2;2;4;52.0;0;0;1;0;0;0;0;0;1
3367;1.0;0.0;1;1;1;2;1;0;52.0;0;0;1;0;0;1;0;0;0
3332;0.99726776;0.6;0;1;0;2;2;4;56.0;1;0;0;0;0;1;0;0;0
15753;1.0;0.6;0;1;0;1;2;4;42.0;1;0;0;0;0;1;0;0;0
2150;1.0;0.0;0;1;0;1;2;3;79.0;0;1;0;0;0;1;0;0;0
2998;1.0;0.0;1;1;0;2;1;7;32.0;0;0;0;1;0;0;0;0;1
13087;1.0;0.0;0;0;1;2;2;0;55.0;0;0;0;1;0;1;0;0;0
2255;1.0;0.0;0;1;0;2;2;4;43.0;0;0;1;0;0;1;0;0;0
17946;0.21095890399999997;0.0;1;1;0;2;3;4;43.0;1;0;0;0;0;0;0;0;1
10949;1.0;0.0;1;0;1;2;3;0;53.0;0;1;0;0;0;1;0;0;0
18457;0.99726776;0.0;0;1;0;2;1;4;16.0;1;0;0;0;0;1;0;0;0
11275;1.0;0.0;1;1;0;2;4;3;8.0;1;0;0;0;0;0;0;1;0
2412;1.0;0.0;0;1;1;2;1;0;52.0;0;1;0;0;0;1;0;0;0
8636;0.079452055;0.0;0;0;1;2;2;0;47.87981527371062;1;0;0;0;0;1;0;0;0
1174;1.0;0.0;0;1;1;2;1;0;32.0;1;0;0;0;0;1;0;0;0
18750;1.0;0.0;1;1;0;2;2;4;2.0;0;0;0;1;0;0;0;1;0
3906;1.0;0.0;0;0;1;2;1;0;52.0;0;1;0;0;0;1;0;0;0
6905;1.0;0.0;0;0;1;2;2;0;54.0;0;0;0;1;0;1;0;0;0
14142;1.0;0.0;1;0;1;2;3;0;53.0;0;1;0;0;0;1;0;0;0
11625;1.0;0.0;0;0;1;2;1;0;33.0;0;1;0;0;0;1;0;0;0
16229;1.0;0.0;0;1;0;2;3;5;24.0;0;0;1;0;0;0;0;1;0
5945;0.0;0.0;0;1;1;2;2;0;46.87981527371062;0;1;0;0;0;1;0;0;0
10260;1.0;0.6;1;1;0;2;1;4;13.0;0;0;1;0;0;1;0;0;0
10092;0.99726776;0.3;1;1;0;2;1;4;71.0;0;1;0;0;0;1;0;0;0
1635;1.0;0.3;0;1;0;2;2;3;45.0;0;1;0;0;0;1;0;0;0
11181;1.0;0.0;0;0;1;2;2;0;46.87981527371062;1;0;0;0;0;1;0;0;0
3950;1.0;0.0;0;1;1;2;3;0;32.0;1;0;0;0;0;1;0;0;0
8665;0.99726776;0.0;0;0;1;2;2;0;50.87981527371062;1;0;0;0;0;1;0;0;0
4289;1.0;0.6;0;1;0;2;1;4;25.0;0;0;0;1;0;1;0;0;0
19015;0.99726776;0.3;0;1;0;1;2;2;52.0;0;0;0;1;0;0;0;0;1
16415;1.0;0.0;0;1;0;1;2;2;74.0;1;0;0;0;0;1;0;0;0
16730;1.0;0.6;1;1;0;2;2;5;44.0;0;0;0;1;0;0;0;1;0
16511;0.49589041100000003;0.0;1;1;0;2;1;5;17.0;0;1;0;0;0;0;0;0;1
10584;0.330601093;0.0;0;1;1;2;1;0;46.87981527371062;0;1;0;0;0;1;0;0;0
1725;1.0;0.0;1;1;0;2;2;4;22.0;0;0;1;0;0;0;0;1;0
14440;1.0;0.0;0;0;1;2;1;0;34.0;0;0;1;0;0;1;0;0;0
8054;1.0;0.0;0;0;1;2;1;0;52.0;0;1;0;0;0;1;0;0;0
16203;1.0;0.0;0;1;0;2;4;3;93.0;1;0;0;0;0;1;0;0;0
17193;1.0;0.6;0;1;0;2;2;3;96.0;1;0;0;0;0;1;0;0;0
15676;1.0;0.3;0;1;0;1;1;4;463.0;0;1;0;0;0;0;0;0;1
1869;1.0;0.0;0;1;1;2;1;0;46.87981527371062;0;0;0;1;0;1;0;0;0
4096;1.0;0.0;1;1;0;2;4;7;113.0;0;0;0;1;0;0;0;1;0
10580;1.0;0.0;0;1;1;2;2;0;34.0;0;0;0;1;0;1;0;0;0
800;1.0;0.0;0;1;1;2;2;0;34.0;0;0;1;0;0;1;0;0;0
1854;1.0;0.3;0;1;0;2;2;3;43.0;0;0;1;0;0;1;0;0;0
2577;1.0;0.3;0;1;0;2;2;4;36.0;0;1;0;0;0;0;0;0;1
5536;0.5452054789999999;0.0;0;1;1;2;1;0;26.0;1;0;0;0;0;1;0;0;0
16179;1.0;0.3;1;1;0;1;2;3;130.0;0;1;0;0;0;1;0;0;0
4085;1.0;0.0;0;1;1;2;4;0;52.0;0;0;1;0;0;1;0;0;0
7266;1.0;0.0;0;1;0;2;2;4;112.0;1;0;0;0;0;0;0;0;1
15988;1.0;0.0;0;1;0;2;1;4;10.0;0;0;0;1;0;0;0;1;0
1470;0.836065574;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
7290;1.0;0.0;0;0;1;2;1;0;32.0;0;0;0;1;0;1;0;0;0
16094;1.0;0.0;0;1;0;2;2;4;3.0;0;0;1;0;0;1;0;0;0
18007;1.0;0.0;0;1;0;2;1;6;35.0;0;0;0;1;0;0;0;1;0
6669;1.0;0.0;0;1;1;2;1;0;34.0;0;1;0;0;0;1;0;0;0
8474;1.0;0.0;0;1;1;2;4;0;48.87981527371062;0;0;1;0;0;1;0;0;0
9940;1.0;0.0;0;1;1;2;1;0;26.0;0;1;0;0;0;1;0;0;0
13823;1.0;0.0;1;0;1;2;3;0;54.0;0;1;0;0;0;1;0;0;0
3554;1.0;0.0;0;1;1;2;2;0;25.0;0;0;0;1;0;1;0;0;0
2029;0.08493150699999999;0.3;0;1;0;1;2;4;64.0;1;0;0;0;0;1;0;0;0
7556;0.41369863;0.0;1;1;1;2;4;0;55.0;0;0;1;0;0;1;0;0;0
9737;1.0;0.6;0;1;0;2;2;4;65.0;1;0;0;0;0;0;0;1;0
1522;1.0;0.0;0;1;1;2;2;0;32.0;0;0;1;0;0;1;0;0;0
6177;0.99726776;0.0;0;1;0;2;1;5;26.0;0;0;0;1;0;0;0;0;1
17995;1.0;0.3;0;1;0;1;2;4;83.0;1;0;0;0;0;1;0;0;0
3295;1.0;0.0;0;1;0;2;1;1;82.0;1;0;0;0;0;1;0;0;0
4467;1.0;0.0;1;1;1;2;4;0;49.87981527371062;0;0;0;1;0;1;0;0;0
3359;0.99726776;0.0;0;1;1;2;3;0;28.0;0;0;1;0;0;1;0;0;0
6063;1.0;0.0;0;1;1;2;2;0;27.0;1;0;0;0;0;1;0;0;0
5614;1.0;0.0;0;1;1;2;1;0;54.0;0;1;0;0;0;1;0;0;0
17233;1.0;0.6;0;1;0;2;2;4;105.0;0;1;0;0;0;1;0;0;0
2556;1.0;0.0;0;0;1;2;2;0;55.0;0;0;1;0;0;1;0;0;0
15269;1.0;0.0;0;1;0;2;2;3;27.0;0;0;0;1;0;1;0;0;0
4679;1.0;0.0;0;0;1;2;1;0;54.0;0;1;0;0;0;1;0;0;0
17930;1.0;0.0;1;1;0;2;2;5;1.0;0;0;0;1;0;0;0;1;0
10256;1.0;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
8784;1.0;0.0;0;0;1;2;4;0;50.87981527371062;1;0;0;0;0;1;0;0;0
13696;1.0;0.0;0;0;1;2;3;0;52.0;0;1;0;0;0;1;0;0;0
5868;0.99726776;0.0;0;1;0;2;1;3;116.0;0;1;0;0;0;0;0;0;1
250;1.0;0.6;0;1;0;1;2;3;53.0;1;0;0;0;0;1;0;0;0
7189;1.0;0.0;1;0;1;2;4;0;52.0;0;1;0;0;0;1;0;0;0
8776;0.99726776;0.0;0;0;1;2;4;0;36.0;0;1;0;0;0;1;0;0;0
19111;1.0;0.0;1;1;0;2;4;6;57.0;0;0;0;1;0;0;0;1;0
12625;1.0;0.0;0;0;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
442;1.0;0.0;0;1;1;2;1;0;32.0;1;0;0;0;0;1;0;0;0
3748;1.0;0.0;0;1;0;2;4;6;66.0;0;1;0;0;0;1;0;0;0
4520;1.0;0.0;1;1;1;2;3;0;47.87981527371062;0;1;0;0;0;1;0;0;0
13558;0.99726776;0.0;1;0;1;2;4;0;56.0;0;0;1;0;0;1;0;0;0
19942;0.344262295;0.6;0;1;0;2;2;6;26.0;0;0;0;1;0;1;0;0;0
6003;1.0;0.3;1;1;0;1;2;6;104.0;0;0;1;0;0;1;0;0;0
2311;0.99726776;0.0;0;1;0;1;1;4;72.0;0;0;0;1;0;1;0;0;0
8411;1.0;0.0;0;0;1;2;2;0;47.87981527371062;1;0;0;0;0;1;0;0;0
4988;0.99726776;0.0;0;1;1;2;2;0;36.0;0;0;1;0;0;1;0;0;0
7783;0.99726776;0.0;0;1;0;2;1;3;25.0;1;0;0;0;0;0;0;0;1
19927;0.24863388;0.6;0;1;0;2;1;3;46.0;0;0;1;0;0;1;0;0;0
18140;0.9207650270000001;0.0;1;1;0;2;3;6;82.0;0;1;0;0;0;0;0;1;0
13361;1.0;0.0;0;0;1;2;2;0;49.87981527371062;1;0;0;0;0;1;0;0;0
15114;1.0;0.0;0;1;0;2;2;3;52.0;0;0;1;0;0;0;1;0;0
10313;1.0;0.0;0;1;0;2;2;7;53.0;0;0;0;1;0;0;0;0;1
9453;1.0;0.0;1;0;1;2;2;0;48.87981527371062;1;0;0;0;0;1;0;0;0
1681;1.0;0.6;1;1;0;2;2;8;55.0;0;0;1;0;0;1;0;0;0
10636;1.0;0.0;0;1;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
14901;1.0;0.0;0;0;1;2;2;0;54.0;0;1;0;0;0;1;0;0;0
4197;0.246575342;0.0;0;1;1;2;2;0;35.0;0;0;1;0;0;1;0;0;0
19704;0.9178082190000001;0.6;0;1;0;2;1;3;35.0;1;0;0;0;0;1;0;0;0
14945;1.0;0.0;0;0;1;2;1;0;54.0;0;0;1;0;0;1;0;0;0
1385;0.476712329;0.0;0;1;1;2;2;0;25.0;0;0;0;1;0;1;0;0;0
11484;0.99726776;0.0;0;1;1;2;2;0;56.0;1;0;0;0;0;1;0;0;0
5015;1.0;0.0;0;1;1;2;2;0;32.0;0;0;1;0;0;1;0;0;0
8299;0.978082192;0.0;0;1;1;2;2;0;48.87981527371062;1;0;0;0;0;1;0;0;0
5164;1.0;0.6;0;1;0;2;2;5;93.0;0;1;0;0;0;1;0;0;0
16176;1.0;0.0;0;1;0;2;4;4;6.0;0;1;0;0;0;0;1;0;0
12045;1.0;0.0;1;0;1;2;4;0;54.0;0;0;1;0;0;1;0;0;0
2459;0.0;0.0;0;1;1;2;4;0;48.87981527371062;0;1;0;0;0;1;0;0;0
14776;0.99726776;0.0;1;0;1;2;3;0;56.0;1;0;0;0;0;1;0;0;0
19124;1.0;0.3;0;1;0;2;2;5;86.0;0;1;0;0;0;0;0;0;1
18060;1.0;0.0;0;1;0;2;1;6;6.0;0;0;0;1;0;0;0;1;0
14946;0.832876712;0.0;0;0;1;2;4;0;53.0;1;0;0;0;0;1;0;0;0
19356;0.093150685;0.3;0;1;0;2;2;2;153.0;1;0;0;0;0;0;0;0;1
17453;0.49589041100000003;0.6;0;1;0;1;2;4;84.0;1;0;0;0;0;1;0;0;0
9844;1.0;0.0;0;1;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
1239;1.0;0.0;0;1;0;2;2;3;46.0;0;1;0;0;0;1;0;0;0
6529;1.0;0.0;1;1;0;2;3;3;83.0;0;1;0;0;0;1;0;0;0
12968;0.99726776;0.0;1;0;1;2;2;0;56.0;1;0;0;0;0;1;0;0;0
17085;1.0;0.0;1;1;0;2;3;7;62.0;0;0;1;0;0;0;0;1;0
2747;1.0;0.0;0;1;0;2;2;10;44.0;0;0;0;1;0;0;0;0;1
2913;1.0;0.0;0;1;1;2;1;0;34.0;0;0;0;1;0;1;0;0;0
19176;1.0;0.0;0;1;0;2;2;6;2.0;0;0;0;1;0;1;0;0;0
10185;1.0;0.0;0;1;1;2;2;0;54.0;0;1;0;0;0;1;0;0;0
16510;1.0;0.0;1;1;0;2;1;5;15.0;0;1;0;0;0;0;0;0;1
4521;1.0;0.0;0;0;1;2;1;0;32.0;1;0;0;0;0;1;0;0;0
809;1.0;0.0;0;1;1;2;2;0;54.0;0;1;0;0;0;1;0;0;0
1439;1.0;0.0;0;1;1;2;2;0;56.0;0;1;0;0;0;1;0;0;0
7399;1.0;0.0;0;0;1;2;1;0;34.0;1;0;0;0;0;1;0;0;0
15468;1.0;0.6;0;1;0;2;2;3;4.0;0;1;0;0;0;1;0;0;0
1950;0.08493150699999999;0.0;0;1;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
2876;1.0;0.0;0;1;1;2;2;0;24.0;0;0;1;0;0;1;0;0;0
14183;1.0;0.6;0;1;0;2;1;3;82.0;1;0;0;0;0;1;0;0;0
3491;1.0;0.0;1;1;1;2;4;0;47.87981527371062;0;1;0;0;0;1;0;0;0
1477;0.99726776;0.0;0;1;0;2;2;4;116.0;1;0;0;0;0;0;0;1;0
18494;0.631147541;0.3;1;1;0;2;1;3;0.0;0;1;0;0;0;1;0;0;0
2421;1.0;0.0;0;1;0;2;2;6;44.0;0;0;0;1;0;1;0;0;0
17642;1.0;0.0;0;1;0;2;2;6;9.0;0;0;0;1;0;1;0;0;0
965;1.0;0.0;0;0;1;2;1;0;32.0;0;0;1;0;0;1;0;0;0
3339;1.0;0.0;0;1;0;2;2;3;17.0;0;0;1;0;0;0;0;0;1
1881;1.0;0.0;0;1;0;2;2;3;112.0;0;1;0;0;0;1;0;0;0
8974;1.0;0.0;0;1;1;2;1;0;52.0;0;0;0;1;0;1;0;0;0
19355;1.0;0.6;0;1;0;2;1;3;1.0;0;0;0;1;0;1;0;0;0
7924;1.0;0.6;1;1;0;2;4;3;44.0;0;1;0;0;0;1;0;0;0
13235;1.0;0.0;0;1;0;2;2;4;43.0;0;1;0;0;0;0;0;0;1
8902;1.0;0.0;0;1;0;2;4;8;43.0;0;0;0;1;0;0;0;0;1
2488;1.0;0.0;0;1;0;2;2;6;112.0;0;1;0;0;0;0;0;0;1
2750;1.0;0.0;0;1;0;2;2;10;47.0;0;0;0;1;0;0;0;0;1
132;1.0;0.0;0;0;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
10396;0.99726776;0.0;0;1;1;2;2;0;36.0;0;1;0;0;0;1;0;0;0
15998;1.0;0.3;0;1;0;1;2;4;34.0;1;0;0;0;0;0;0;1;0
9622;1.0;0.0;0;1;1;2;2;0;33.0;0;1;0;0;0;1;0;0;0
17216;1.0;0.0;0;1;0;2;2;8;53.0;0;0;1;0;0;0;0;1;0
756;1.0;0.0;0;1;0;2;3;2;215.0;0;1;0;0;0;0;0;1;0
18365;0.8797814209999999;0.0;0;1;0;2;1;7;0.0;0;0;0;1;0;1;0;0;0
6111;1.0;0.0;1;1;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
8062;1.0;0.6;0;1;0;1;2;2;4.0;0;1;0;0;0;1;0;0;0
13917;0.15890411;0.0;0;0;1;2;2;0;54.0;1;0;0;0;0;1;0;0;0
18484;0.98630137;0.0;0;1;0;1;1;3;115.0;0;1;0;0;0;1;0;0;0
3490;1.0;0.0;0;1;0;2;2;5;31.0;0;0;0;1;0;0;0;0;1
11523;1.0;0.3;0;1;0;1;2;3;112.0;1;0;0;0;0;1;0;0;0
18633;1.0;0.0;1;1;0;2;1;5;41.0;0;0;0;1;0;0;0;0;1
11613;0.665753425;0.0;0;0;1;2;2;0;54.0;1;0;0;0;0;1;0;0;0
11003;1.0;0.0;0;1;1;2;2;0;27.0;0;0;0;1;0;1;0;0;0
16264;1.0;0.0;0;1;0;2;1;3;66.0;0;1;0;0;0;1;0;0;0
14499;1.0;0.0;0;0;1;2;2;0;25.0;0;0;1;0;0;1;0;0;0
5011;1.0;0.0;0;1;1;2;2;0;34.0;0;0;0;1;0;1;0;0;0
9003;1.0;0.0;0;1;0;2;3;7;123.0;0;0;1;0;0;0;0;0;1
15703;1.0;0.0;1;1;0;2;3;3;48.0;0;0;1;0;0;0;0;1;0
922;1.0;0.0;0;1;1;2;1;0;52.0;0;1;0;0;0;1;0;0;0
19023;0.99726776;0.0;0;1;0;1;3;2;116.0;1;0;0;0;0;1;0;0;0
1171;1.0;0.0;0;1;1;2;1;0;33.0;0;1;0;0;0;1;0;0;0
14734;1.0;0.0;1;0;1;2;4;0;52.0;0;1;0;0;0;1;0;0;0
3481;0.295890411;0.0;0;1;1;2;1;0;35.0;1;0;0;0;0;1;0;0;0
1195;1.0;0.0;0;1;1;2;1;0;34.0;1;0;0;0;0;1;0;0;0
387;1.0;0.0;0;1;1;2;1;0;32.0;0;0;0;1;0;1;0;0;0
4815;0.99726776;0.0;0;0;1;2;2;0;56.0;0;1;0;0;0;1;0;0;0
2389;1.0;0.0;0;1;1;2;3;0;47.87981527371062;0;0;1;0;0;1;0;0;0
3031;1.0;0.0;0;1;1;2;1;0;53.0;1;0;0;0;0;1;0;0;0
9545;1.0;0.0;0;1;1;2;2;0;55.0;0;0;0;1;0;1;0;0;0
5127;1.0;0.0;0;0;1;2;2;0;26.0;0;0;0;1;0;1;0;0;0
7651;1.0;0.0;0;0;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
8579;1.0;0.0;0;0;1;2;4;0;46.87981527371062;0;0;0;1;0;1;0;0;0
17787;1.0;0.0;1;1;0;2;2;3;2.0;0;0;1;0;0;0;0;1;0
12712;1.0;0.0;0;0;1;2;1;0;55.0;0;0;0;1;0;1;0;0;0
12982;1.0;0.0;0;0;1;2;2;0;27.0;0;0;0;1;0;1;0;0;0
12733;0.99726776;0.0;1;0;1;2;3;0;28.0;0;1;0;0;0;1;0;0;0
6577;0.882191781;0.0;1;1;1;2;3;0;47.87981527371062;1;0;0;0;0;1;0;0;0
2562;0.41095890399999996;0.0;0;0;1;2;2;0;54.0;0;0;1;0;0;1;0;0;0
9603;1.0;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
9084;0.832876712;0.0;1;0;1;2;3;0;47.87981527371062;1;0;0;0;0;1;0;0;0
10245;0.9369863009999999;0.0;0;1;1;2;1;0;25.0;0;0;1;0;0;1;0;0;0
12953;1.0;0.0;0;0;1;2;2;0;33.0;1;0;0;0;0;1;0;0;0
