;Unnamed: 0.1;EXPO;ft_23_categ;Identifiant;ft_2_categ;ft_4_categ;ft_5_categ;ft_6_categ;ft_19_categ;ft_21_categ;ft_24_categ;ft_18_categ_V;ft_18_categ_base;ft_18_categ_eff;ft_18_categ_effpi;ft_18_categ_pi;ft_22_categ_c_Ancien;ft_22_categ_c_Reconstruction;ft_22_categ_c_Annees-70;ft_22_categ_c_Recent-80;ft_22_categ_c_Moderne-90;superficief_petit;superficief_moyen;superficief_trés-grand;superficief_Géant;Insee;Frequence;"Fréquence moyenne de sinistres
mouvement de terrain";"Fréquence moyenne de sinistres
sécheresse";"Fréquence moyenne de sinistres
séisme";Périls
1994;1994;1.0;0.0;356;2013;0;1;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;01283;0;0.0;0.0;0.0;0.0
1995;1995;1.0;0.0;12995;2015;0;1;0;2;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
1996;1996;1.0;0.0;4400;2012;0;1;1;2;4;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;06104;2;1.0;0.0;0.0;0.0
1997;1997;1.0;0.0;5903;2015;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;42186;10;0.0;0.0;0.0;0.0
1998;1998;1.0;0.0;3979;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;95051;2;0.0;0.0;0.0;0.0
1999;1999;1.0;0.0;7058;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
2000;2000;1.0;0.3;17734;2015;0;1;0;1;3;8;0;1;0;0;0;1;0;0;0;0;0;0;1;0;94069;1;1.0;0.0;0.0;0.0
2001;2001;1.0;0.0;4519;2012;1;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;51454;1;1.0;0.0;0.0;0.0
2002;2002;0.99726776;0.3;12238;2016;0;1;0;2;1;9;0;1;0;0;0;0;0;0;0;1;0;0;0;1;71270;1;0.0;1.0;0.0;0.0
2003;2003;1.0;0.0;9972;2015;0;1;0;2;2;8;0;0;0;0;1;0;0;1;0;0;0;0;1;0;66136;5;0.0;0.0;1.0;0.0
2004;2004;1.0;0.0;12872;2014;0;1;0;2;1;5;0;1;0;0;0;0;0;0;0;1;0;0;1;0;05061;1;1.0;0.0;0.0;0.0
2005;2005;1.0;0.0;7096;2012;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;75056;1;1.0;1.0;0.0;0.0
2006;2006;0.99726776;0.3;19340;2016;1;1;0;2;2;4;0;1;0;0;0;0;1;0;0;0;0;1;0;0;66130;1;0.0;0.0;0.0;0.0
2007;2007;1.0;0.0;8887;2015;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;06150;5;2.0;0.0;0.0;0.0
2008;2008;1.0;0.0;2296;2016;0;1;0;1;1;5;0;1;0;0;0;0;1;0;0;0;0;0;1;0;42207;1;0.0;0.0;0.0;0.0
2009;2009;1.0;0.0;4751;2012;1;1;0;2;4;6;0;0;0;1;0;0;0;1;0;0;0;1;0;0;75056;1;1.0;1.0;0.0;0.0
2010;2010;1.0;0.0;18552;2014;0;1;0;2;2;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;31555;1;1.0;1.0;0.0;0.0
2011;2011;1.0;0.3;3316;2012;0;1;0;2;2;5;0;1;0;0;0;0;1;0;0;0;0;0;1;0;62826;2;1.0;0.0;0.0;0.0
2012;2012;1.0;0.0;4355;2012;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;95424;2;0.0;1.0;0.0;0.0
2013;2013;1.0;0.0;9430;2012;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;75056;1;1.0;1.0;0.0;0.0
2014;2014;1.0;0.6;1021;2012;0;1;0;2;1;8;0;1;0;0;0;0;0;0;1;0;0;0;0;1;74042;1;1.0;0.0;1.0;0.0
2015;2015;1.0;0.0;10356;2014;0;1;0;2;2;3;1;0;0;0;0;0;0;0;0;1;0;0;0;1;83118;10;0.0;1.0;0.0;0.0
2016;2016;0.246575342;0.0;9109;2013;1;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;59350;2;1.0;0.0;0.0;0.0
2017;2017;1.0;0.0;10009;2015;0;1;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
2018;2018;1.0;0.0;4210;2014;0;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;33063;1;1.0;1.0;0.0;0.0
2019;2019;1.0;0.0;12818;2012;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;25147;0;0.0;0.0;0.0;0.0
2020;2020;1.0;0.6;10001;2013;0;1;0;2;1;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;13004;20;0.0;1.0;0.0;0.0
2021;2021;1.0;0.0;6884;2016;0;1;0;2;1;6;0;1;0;0;0;0;0;0;0;1;0;0;0;1;74279;0;0.0;0.0;0.0;0.0
2022;2022;0.00273224;0.6;19991;2016;0;1;0;2;1;6;0;1;0;0;0;0;0;0;1;0;0;0;0;1;73065;1;0.0;0.0;1.0;0.0
2023;2023;1.0;0.0;1008;2013;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;57038;1;0.0;0.0;0.0;0.0
2024;2024;1.0;0.0;5340;2012;1;1;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;94016;2;1.0;1.0;0.0;0.0
2025;2025;0.99726776;0.0;19278;2016;0;1;0;2;2;3;0;0;0;0;1;1;0;0;0;0;0;1;0;0;77305;1;1.0;0.0;0.0;0.0
2026;2026;1.0;0.0;9683;2014;0;1;0;2;2;5;0;0;0;1;0;0;0;1;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
2027;2027;1.0;0.0;4813;2015;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
2028;2028;1.0;0.0;17912;2014;0;1;0;2;4;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;06104;2;1.0;0.0;0.0;0.0
2029;2029;0.58630137;0.0;9876;2014;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;63113;1;1.0;1.0;0.0;0.0
2030;2030;1.0;0.0;17372;2013;0;1;0;2;2;2;0;1;0;0;0;0;0;0;0;1;0;0;1;0;31203;1;0.0;1.0;0.0;0.0
2031;2031;1.0;0.0;11614;2013;1;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;95555;1;0.0;1.0;0.0;0.0
2032;2032;0.99726776;0.0;6083;2016;0;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;74224;0;0.0;0.0;1.0;0.0
2033;2033;0.495890411;0.3;18662;2014;1;1;0;2;2;2;0;1;0;0;0;0;0;0;0;1;0;1;0;0;57209;1;0.0;1.0;0.0;0.0
2034;2034;1.0;0.0;969;2012;0;1;0;2;4;8;0;1;0;0;0;1;0;0;0;0;0;0;0;1;06012;1;1.0;0.0;0.0;0.0
2035;2035;1.0;0.0;6460;2013;0;1;0;2;4;4;0;1;0;0;0;0;1;0;0;0;0;0;1;0;06088;2;1.0;1.0;0.0;2.0
2036;2036;1.0;0.0;4699;2013;0;1;0;2;1;7;0;1;0;0;0;0;0;0;1;0;0;0;1;0;15014;1;0.0;1.0;0.0;0.0
2037;2037;0.99726776;0.3;16330;2016;0;1;0;2;2;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;30189;5;0.0;1.0;0.0;0.0
2038;2038;1.0;0.0;9959;2013;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
2039;2039;1.0;0.0;3762;2015;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;13047;1;1.0;1.0;0.0;0.0
2040;2040;1.0;0.3;15406;2015;1;1;0;2;2;4;0;0;0;0;1;0;0;0;1;0;0;0;0;1;66020;1;0.0;0.0;0.0;0.0
2041;2041;1.0;0.0;18615;2013;1;1;0;2;2;2;0;0;0;1;0;0;0;0;0;1;0;0;0;1;95042;0;0.0;5.0;0.0;0.0
2042;2042;1.0;0.0;17317;2015;1;1;0;2;2;4;0;0;0;0;1;0;1;0;0;0;0;0;0;1;64102;2;1.0;1.0;0.0;0.0
2043;2043;1.0;0.0;18070;2014;0;1;0;2;2;5;0;1;0;0;0;0;0;0;0;1;0;0;1;0;62826;2;1.0;0.0;0.0;0.0
2044;2044;1.0;0.0;6328;2013;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;30341;10;0.0;1.0;0.0;0.0
2045;2045;0.263013699;0.0;6688;2013;0;0;1;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;74224;0;0.0;0.0;1.0;0.0
2046;2046;1.0;0.0;7239;2014;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;13001;1;0.0;1.0;0.0;0.0
2047;2047;1.0;0.0;6957;2013;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;34172;5;0.0;1.0;0.0;0.0
2048;2048;0.030054645;0.0;38;2016;0;1;0;2;2;7;0;1;0;0;0;1;0;0;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
2049;2049;1.0;0.6;12569;2016;0;1;0;2;2;3;0;1;0;0;0;0;1;0;0;0;1;0;0;0;31042;10;0.0;0.0;0.0;0.0
2050;2050;0.745901639;0.0;11255;2016;1;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;42218;1;0.0;0.0;0.0;0.0
2051;2051;1.0;0.0;19007;2015;1;1;0;2;3;9;0;0;0;1;0;0;0;1;0;0;0;0;0;1;93031;1;1.0;0.0;0.0;0.0
2052;2052;0.415300546;0.0;8414;2012;0;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
2053;2053;0.545205479;0.0;5436;2014;0;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;73137;1;0.0;0.0;0.0;0.0
2054;2054;0.643835616;0.0;8093;2014;0;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;62516;5;1.0;0.0;0.0;0.0
2055;2055;1.0;0.3;16175;2012;1;1;0;2;2;5;0;1;0;0;0;0;0;0;0;1;0;0;0;1;31555;1;1.0;1.0;0.0;3.0
2056;2056;0.0;0.0;17148;2013;1;1;0;2;2;7;0;0;0;1;0;0;0;1;0;0;0;0;0;1;95428;1;1.0;1.0;0.0;0.0
2057;2057;1.0;0.0;16955;2013;0;1;0;2;2;3;0;0;0;1;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
2058;2058;1.0;0.0;14066;2012;1;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;77284;1;0.0;1.0;0.0;0.0
2059;2059;1.0;0.0;11295;2013;1;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;34217;10;0.0;10.0;0.0;0.0
2060;2060;1.0;0.0;8129;2015;0;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;30007;20;0.0;1.0;0.0;0.0
2061;2061;0.915068493;0.0;9090;2014;1;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;59368;1;1.0;0.0;0.0;0.0
2062;2062;1.0;0.0;12641;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
2063;2063;1.0;0.0;17382;2013;0;1;0;1;2;4;0;1;0;0;0;1;0;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
2064;2064;1.0;0.3;16752;2014;1;1;0;1;3;2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;94038;2;1.0;1.0;0.0;0.0
2065;2065;1.0;0.0;1527;2013;1;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;83126;1;0.0;0.0;0.0;0.0
2066;2066;1.0;0.0;10375;2015;0;1;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
2067;2067;1.0;0.0;8401;2012;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;13056;1;0.0;5.0;0.0;0.0
2068;2068;1.0;0.0;1072;2012;0;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;74085;0;1.0;0.0;0.0;0.0
2069;2069;0.98630137;0.0;6165;2015;0;1;0;1;4;4;0;1;0;0;0;0;0;0;0;1;0;1;0;0;06007;10;1.0;0.0;0.0;0.0
2070;2070;1.0;0.0;2377;2013;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;13117;2;0.0;1.0;0.0;0.0
2071;2071;1.0;0.0;18998;2014;1;1;0;2;2;3;0;0;0;0;1;0;0;1;0;0;0;0;1;0;65017;1;0.0;0.0;0.0;0.0
2072;2072;1.0;0.0;11249;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;83137;1;1.0;1.0;0.0;0.0
2073;2073;0.24863388;0.0;1529;2016;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;34003;10;0.0;0.0;0.0;0.0
2074;2074;1.0;0.0;6050;2014;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;29019;1;1.0;0.0;0.0;0.0
2075;2075;1.0;0.3;17788;2013;0;1;0;1;4;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;06088;2;1.0;1.0;0.0;0.0
2076;2076;0.99726776;0.0;8926;2016;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;06083;2;2.0;0.0;1.0;0.0
2077;2077;1.0;0.0;9787;2012;1;1;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;74010;1;0.0;0.0;20.0;0.0
2078;2078;0.99726776;0.0;3721;2016;0;1;1;2;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;42187;1;0.0;0.0;0.0;0.0
2079;2079;0.356164384;0.0;8661;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;68226;0;0.0;0.0;0.0;0.0
2080;2080;1.0;0.6;13902;2014;1;1;0;2;2;5;0;0;0;0;1;0;0;1;0;0;0;0;1;0;76351;2;1.0;0.0;0.0;2.0
2081;2081;1.0;0.0;12134;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
2082;2082;1.0;0.0;134;2015;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;64407;10;0.0;5.0;0.0;0.0
2083;2083;1.0;0.6;10073;2012;0;1;0;1;2;4;0;1;0;0;0;0;0;1;0;0;0;0;1;0;67180;1;1.0;0.0;0.0;0.0
2084;2084;1.0;0.0;11932;2015;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;63113;1;1.0;1.0;0.0;0.0
2085;2085;1.0;0.0;13443;2012;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;83118;10;0.0;1.0;0.0;0.0
2086;2086;0.838356164;0.0;902;2013;1;1;1;2;4;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;75056;1;1.0;1.0;0.0;0.0
2087;2087;1.0;0.0;7365;2012;1;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;88383;1;0.0;0.0;0.0;0.0
2088;2088;1.0;0.0;17616;2012;1;1;0;1;4;4;0;0;0;1;0;1;0;0;0;0;1;0;0;0;06159;5;1.0;1.0;0.0;0.0
2089;2089;1.0;0.0;417;2015;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;11262;5;0.0;1.0;1.0;0.0
2090;2090;1.0;0.0;8465;2014;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;06088;2;1.0;1.0;0.0;0.0
2091;2091;1.0;0.0;14007;2015;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;67180;1;1.0;0.0;0.0;0.0
2092;2092;1.0;0.3;8373;2012;0;1;0;2;3;3;0;1;0;0;0;0;1;0;0;0;0;0;1;0;2A004;2;0.0;0.0;0.0;0.0
2093;2093;1.0;0.0;3971;2012;0;1;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;91174;1;1.0;1.0;0.0;0.0
2094;2094;1.0;0.0;14748;2012;0;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;93066;1;1.0;0.0;0.0;0.0
2095;2095;1.0;0.0;8911;2014;0;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;06083;2;2.0;0.0;1.0;1.0
2096;2096;1.0;0.0;1632;2013;0;1;0;2;2;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;38158;0;0.0;0.0;0.0;0.0
2097;2097;1.0;0.0;13427;2012;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;06027;5;1.0;1.0;0.0;0.0
2098;2098;1.0;0.3;17280;2016;0;1;0;1;2;5;0;0;0;1;0;0;0;0;0;1;0;0;1;0;90089;0;0.0;1.0;0.0;0.0
2099;2099;1.0;0.0;14213;2014;1;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;94003;1;1.0;0.0;0.0;0.0
2100;2100;1.0;0.0;5316;2015;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;06083;2;2.0;0.0;1.0;0.0
2101;2101;1.0;0.0;17298;2014;0;1;0;2;2;5;0;1;0;0;0;0;0;0;0;1;0;0;0;1;83036;2;0.0;0.0;0.0;0.0
2102;2102;1.0;0.0;8307;2012;0;0;1;2;4;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;06088;2;1.0;1.0;0.0;0.0
2103;2103;0.416438356;0.0;2609;2013;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;12202;1;0.0;0.0;0.0;0.0
2104;2104;1.0;0.0;5417;2016;0;0;1;2;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;74169;1;0.0;0.0;1.0;0.0
2105;2105;1.0;0.0;4661;2014;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;19031;5;1.0;1.0;0.0;0.0
2106;2106;1.0;0.0;16739;2012;0;1;0;2;3;2;0;1;0;0;0;0;0;0;0;1;0;0;1;0;2B042;10;0.0;0.0;0.0;0.0
2107;2107;1.0;0.0;4103;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;69091;2;0.0;1.0;0.0;0.0
2108;2108;0.99726776;0.0;8674;2016;0;0;1;2;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;91223;1;1.0;0.0;0.0;0.0
2109;2109;1.0;0.0;10523;2014;0;1;0;2;1;3;0;0;0;1;0;0;0;0;0;1;1;0;0;0;63032;1;1.0;2.0;0.0;0.0
2110;2110;1.0;0.0;5763;2012;0;1;0;2;2;5;0;0;0;0;1;0;1;0;0;0;0;0;1;0;63113;1;1.0;1.0;0.0;0.0
2111;2111;1.0;0.0;7900;2013;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;68224;1;1.0;0.0;0.0;0.0
2112;2112;1.0;0.0;2570;2012;0;1;0;2;1;4;0;1;0;0;0;0;0;0;0;1;0;1;0;0;63032;1;1.0;2.0;0.0;0.0
2113;2113;1.0;0.0;15745;2014;0;1;0;2;3;8;0;0;0;0;1;1;0;0;0;0;0;0;0;1;92025;1;1.0;0.0;0.0;0.0
2114;2114;1.0;0.0;8413;2016;0;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
2115;2115;1.0;0.0;2418;2013;0;1;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;05168;0;0.0;0.0;0.0;0.0
2116;2116;1.0;0.0;13149;2014;0;0;1;2;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;2A004;2;0.0;0.0;0.0;0.0
2117;2117;0.997260274;0.0;4485;2013;0;1;0;2;4;4;0;1;0;0;0;0;1;0;0;0;1;0;0;0;06083;2;2.0;0.0;1.0;1.0
2118;2118;1.0;0.0;6579;2015;0;1;0;2;1;4;0;1;0;0;0;0;1;0;0;0;0;0;1;0;63075;1;0.0;1.0;0.0;0.0
2119;2119;1.0;0.0;2362;2012;0;1;0;2;2;4;0;1;0;0;0;0;0;0;0;1;0;0;1;0;63113;1;1.0;1.0;0.0;0.0
2120;2120;0.99726776;0.6;16821;2016;0;1;0;2;2;5;0;1;0;0;0;0;0;0;0;1;0;0;1;0;67169;0;0.0;0.0;0.0;0.0
2121;2121;1.0;0.0;17155;2014;0;1;0;2;3;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;94060;1;1.0;5.0;0.0;0.0
2122;2122;1.0;0.0;7837;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
2123;2123;1.0;0.0;18634;2014;1;1;0;2;1;5;0;0;0;0;1;0;0;1;0;0;0;0;0;1;16374;1;0.0;2.0;0.0;0.0
2124;2124;1.0;0.0;9359;2014;1;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;78601;1;0.0;10.0;0.0;0.0
2125;2125;1.0;0.0;18432;2013;1;1;0;2;3;3;0;0;0;0;1;0;0;0;0;1;0;0;0;1;94068;1;1.0;1.0;0.0;0.0
2126;2126;1.0;0.0;9691;2015;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
2127;2127;1.0;0.0;13394;2015;1;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;93055;1;1.0;1.0;0.0;0.0
2128;2128;1.0;0.0;16275;2012;1;1;0;2;1;4;0;0;0;1;0;0;0;0;0;1;0;0;0;1;44109;1;1.0;0.0;0.0;0.0
2129;2129;1.0;0.0;10111;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
2130;2130;1.0;0.0;17889;2012;0;1;0;2;1;4;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17300;2;1.0;1.0;0.0;0.0
2131;2131;1.0;0.0;3360;2013;0;1;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;67482;1;1.0;0.0;0.0;0.0
2132;2132;1.0;0.0;5265;2014;1;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;94080;1;1.0;1.0;0.0;0.0
2133;2133;0.260273973;0.0;9274;2013;1;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;75056;1;1.0;1.0;0.0;0.0
2134;2134;1.0;0.0;17083;2012;0;1;0;2;2;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0;95018;1;1.0;1.0;0.0;0.0
2135;2135;1.0;0.0;15198;2012;1;1;0;2;4;7;0;1;0;0;0;0;0;0;0;1;0;0;0;1;06088;2;1.0;1.0;0.0;1.0
2136;2136;1.0;0.0;215;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;14118;5;1.0;0.0;0.0;0.0
2137;2137;1.0;0.6;1622;2013;1;1;0;2;4;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;06012;1;1.0;0.0;0.0;0.0
2138;2138;0.99726776;0.6;19247;2016;0;1;0;2;1;4;0;1;0;0;0;0;0;0;0;1;0;1;0;0;74243;0;0.0;0.0;1.0;0.0
2139;2139;1.0;0.0;4353;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;13001;1;0.0;1.0;0.0;0.0
2140;2140;1.0;0.0;13899;2015;0;1;0;2;4;5;0;1;0;0;0;0;1;0;0;0;1;0;0;0;06083;2;2.0;0.0;1.0;0.0
2141;2141;1.0;0.0;16291;2015;0;1;0;2;2;3;0;0;0;0;1;0;0;0;0;1;0;0;0;1;66172;1;0.0;0.0;1.0;0.0
2142;2142;1.0;0.0;13916;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;69123;1;1.0;0.0;0.0;0.0
2143;2143;0.120547945;0.0;14754;2013;0;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;67482;1;1.0;0.0;0.0;0.0
2144;2144;1.0;0.0;9096;2012;1;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;59350;2;1.0;0.0;0.0;0.0
2145;2145;0.99726776;0.0;12906;2016;1;0;1;2;4;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
2146;2146;1.0;0.6;13873;2015;0;1;0;2;2;5;0;1;0;0;0;0;0;0;0;1;0;0;0;1;83069;5;0.0;1.0;0.0;0.0
2147;2147;1.0;0.6;16899;2012;0;1;0;1;2;4;0;1;0;0;0;0;1;0;0;0;1;0;0;0;83050;20;0.0;5.0;0.0;0.0
2148;2148;0.983561644;0.0;3839;2015;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
2149;2149;1.0;0.0;1928;2013;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;21231;1;0.0;1.0;0.0;0.0
2150;2150;1.0;0.0;1318;2013;0;1;1;2;3;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;54395;2;0.0;1.0;0.0;0.0
2151;2151;1.0;0.0;1929;2015;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;21231;1;0.0;1.0;0.0;0.0
2152;2152;0.99726776;0.0;12152;2016;0;0;1;2;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;21054;1;0.0;1.0;0.0;0.0
2153;2153;1.0;0.0;1339;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;34032;5;1.0;1.0;0.0;0.0
2154;2154;0.235616438;0.0;8835;2014;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;06104;2;1.0;0.0;0.0;1.0
2155;2155;1.0;0.0;13963;2012;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;62643;1;0.0;1.0;0.0;0.0
2156;2156;1.0;0.0;5504;2016;0;0;1;2;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;73011;0;0.0;0.0;1.0;0.0
2157;2157;1.0;0.0;2363;2013;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;73006;0;0.0;0.0;0.0;0.0
2158;2158;0.99726776;0.0;5030;2016;1;1;0;2;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;1;64024;1;0.0;0.0;0.0;0.0
2159;2159;1.0;0.0;9675;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
2160;2160;0.415300546;0.0;5495;2012;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;42187;1;0.0;0.0;0.0;0.0
